SpeciesId,StatArea.CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total.ER,Age2,Age3,Age4,Age5,Age6,Age7
CM,CM-009,Upper Knight,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1953,17250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1954,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1955,4650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1956,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1957,38900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1958,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1959,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1960,19250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1961,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1962,16500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1963,9750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1964,16500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1965,2275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1966,4342.340354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1967,998.2400481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1968,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1969,128.8051675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1970,11119.35494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1971,1111.935494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1972,39804.78658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1973,34237.68356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1974,9185.71998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1975,7775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1976,20600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1977,1180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1978,8895.483951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1981,444.7741975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1983,1037.806461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1985,15.4566201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1986,5890.044145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1987,3435.859085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1988,2945.022073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1990,2699.603567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1992,148.2580658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1993,1114.900655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1994,148.2580658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1995,237.2129054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1997,2223.870988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1998,14148.26722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1999,131.9496786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2000,3716.829711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2001,515.9380691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2002,3706.451646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2003,7578.952326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1954,535824,NA,NA,NA,NA,NA,NA,423234,0.31,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1956,165736,NA,NA,NA,NA,NA,NA,651463,0.61,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1958,211510,NA,NA,NA,NA,NA,NA,56270,0.68,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1960,20125,NA,NA,NA,NA,NA,NA,58849,0.64,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1962,26558,NA,NA,NA,NA,NA,NA,78202,0.55,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1964,29425,NA,NA,NA,NA,NA,NA,127831,0.62,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1966,31704,NA,NA,NA,NA,NA,NA,128853,0.75,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1968,32773,NA,NA,NA,NA,NA,NA,81650,0.75,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1970,22935,NA,NA,NA,NA,NA,NA,61269,0.72,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1972,25426,NA,NA,NA,NA,NA,NA,78962,0.59,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1974,27788,NA,NA,NA,NA,NA,NA,185533,0.65,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1976,54144,NA,NA,NA,NA,NA,NA,57075,0.71,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1978,23413,NA,NA,NA,NA,NA,NA,83642,0.59,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1980,42742,NA,NA,NA,NA,NA,NA,9159,0.49,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1982,5589,NA,NA,NA,NA,NA,NA,13475,0.39,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1984,5122,NA,NA,NA,NA,NA,NA,459634,0.62,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1986,314428,NA,NA,NA,NA,NA,NA,356105,0.32,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1988,245203,NA,NA,NA,NA,NA,NA,941388,0.31,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1990,718802,NA,NA,NA,NA,NA,NA,562370,0.24,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1992,352877,NA,NA,NA,NA,NA,NA,160138,0.37,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1994,126450,NA,NA,NA,NA,NA,NA,296799,0.21,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1996,279054,NA,NA,NA,NA,NA,NA,114150,0.06,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1998,104355,NA,NA,NA,NA,NA,NA,265064,0.09,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2000,208094,NA,NA,NA,NA,NA,NA,249343,0.21,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2002,204935,NA,NA,NA,NA,NA,NA,64373,0.18,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2004,57802,NA,NA,NA,NA,NA,NA,58781,0.1,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2006,51286,NA,NA,NA,NA,NA,NA,144105,0.13,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2008,139224,NA,NA,NA,NA,NA,NA,762411,0.03,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2010,659305,NA,NA,NA,NA,NA,NA,558434,0.14,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2012,551467,NA,NA,NA,NA,NA,NA,2330604,0.01,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2014,2089904,NA,NA,NA,NA,NA,NA,100054,0.1,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2016,98656,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA
PKE,PKE-001,Georgia Strait,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-003,Northwest Vancouver Island,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
